hotel_id,name
1010162085,Gabrunas Hall
320424,"Frenchmen Orleans at 519, Ascend Hotel Collection"
197350,Rodeway Inn & Suites New Orleans
173470,Riviera Beach House
1034670832,Owyhee Plaza Hotel
1034670872,Boarders Inn & Suites by Cobblestone Hotels - Ashland City
1010161990,New K-Bar & Hotel
1010162758,Lariat Motel
1034670750,Comfort Inn NJ State Capital Area
118957,"Motel 6 Indianapolis, IN - Airport"
608753,Baymont by Wyndham Auburn
1010162704,Central Arms Hotel
1010162987,Copper Kettle Motel
344291,Econo Lodge Inn & Suites Escondido Downtown
746772,Super 8 by Wyndham Berlin WI
1010162228,Sun Outdoors Pigeon Forge
1010162148,River Village Two
1010162929,Camp Wandawega / Wandawega Lake Resort
1034670980,Bywater Bed & Breakfast
1034670565,Residence Inn by Marriott Nashville Downtown/Convention Center
654842,Fairfield Inn & Suites Philadelphia Valley Forge
1010162778,Rio Rata
1010162820,Mexy Travel
1010161960,Knights Inn Savanna
1010161980,Knights Inn Dodge City
1010162745,West Harbor Marina
168568,Quality Inn Glenpool
252860,"Fairfield Inn & Suites Washington, DC/New York Av."
1034670930,Hyatt House
834071,TownePlace Suites by Marriott Nashville Downtown/C
1010162311,Navy Gateway Inns & Suites
1034670876,Tucson Inn
1010162738,Manning Motel
1034670677,Holiday Inn Express & Suites St. Louis Nw-Hazelwood
346271,America's Best Value Inn St. Louis South
1010162442,Aster at Lely Resorts
72617,Baymont by Wyndham Gallatin
1034670828,Carriage House of New Hope
200923,Cresthaven Inn JFK
1010162142,Sam Yoders Farm
1010162819,Clarion Inn Conference Center
1010162609,Grandview Motel
1010162675,Starlite Motel
765167,"Hotel McCoy - Art, Coffee, Beer, Wine"
1034670673,Staybridge Suites - Mt Juliet
1034670612,Days Inn Airport
1010162281,Squeeze Inn Inc
342701,The Bayside Inn & Marina
833160,Element St. Louis Midtown
1010162795,Luxury Inn and Suites
1034670943,Rice Creek Rv Adult Resort
1034670983,Super 8 by Wyndham Fenton/St. Louis Area
587319,Holiday Inn Express and Suites EDWARDSVILLE
1034671030,Howard Johnson Inn Tampa Ybor City
776206,Hotel Markle IN I-69
714806,Ebb Tide Oceanfront Inn
1010162541,Americas Best Value Inn Red Oak Dallas
167852,Pleasant Inn
1034671080,Siesta Motel
251744,Best Western Plus Nashville Airport Hotel
650027,Embassy Suites by Hilton Plainfield Indianapolis A
1010162628,SKY CAMP
749235,Rodeway Inn
1010162152,Gateway Inn
1010162329,Sunbeam Motel
1010162136,Poconos Mountains
1010162801,Royersford Hotel Inc
1010162267,Americas Best Value Inn & Suites Millbury Toledo E
1010162926,A Captain's Quarters Inn B&B
1010162693,Elvis Presley's Heartbreak Hotel
1010162256,Marriot Hotel
1010162827,Economy Express Inn
1010162107,Fisher House
1010162716,Green Tree Inn
1034670932,French Creek Inn
1034671082,Quality Inn & Suites
1010162947,MSI Lodging Systems
129319,Rodeway Inn New Port Richey
1010162759,Tangleberries Cafe + Suites
1034670639,Value Place Hotel
503935,Econo Lodge Gallatin - Metro Nashville
1010162823,Prescott Area Shelter Services
131204,Four Points By Sheraton Little Rock Midtown
1010162336,Americas Best Value Inn Fayetteville
320057,"Americas Best Value Inn Montgomery, AL"
1034670990,Penn Tower Hotel
607417,Residence Inn Wilmington Downtown
1010162613,Paul's Motel
1034670579,The Inn on Davis-Monthan
1034670900,Ho Hum Motel
1010162782,Super 8 La Grange
1010162715,The Five Bells Inn
1034670641,Camaron Cove Resort
168189,Best Western of Alexandria Inn & Suites
654279,Baymont by Wyndham La Vergne
1010162478,Caribe Motel
1034670667,Sam Hughes Inn
1034670908,Comfort Suites West Indianapolis - Brownsburg
1010161979,Na-Mu Lodge
1010162325,Fort Rucker Cabins On West Beach
71189,Hudson River hotel
1010162807,Hampton Inn
1010162862,Scott Motel
1010162884,3rd floor HHC 3rd SFG(A) Barracks
1010162721,Vantaggio Suites Broadway
1010162022,The Southern Pines Cottages Callaway Resorts & Gardens
1034671047,The Gulf Beach Resort
607872,Quality Inn Pleasant Ville
1010162051,Village Green Motel
1010162015,Mainstay Motor Inn
1010162159,Golden Nugget Carson Tower
1010162756,Comfort Inn
1034670512,Red Roof Inn & Suites Mt Holly - McGuire AFB
1010162771,Quality Inn
489219,Quality Inn Columbus-East
1010162767,Oak Park Motel
1010162188,Surf Motel
1010162877,Skyline Motel
1010162513,Depauville Hotel
715759,Travelodge by Wyndham Savannah Midtown
1010162663,Columbus Motor Lodge
351696,Red Roof Inn Marion
1010162116,Budget Inn
1010161987,Red Lion Hotel Farmington
1010162323,Redwood Lodge
1010162069,VOQ New River
1034671066,Homestead Studio Suites Hotel
1034670797,Rodeway Inn & Suites
108541,Best Western Plus Executive Residency Nashville
1010162647,Marco Resort & Club
685926,Holiday Inn Express and Suites RUSKIN - SUN CITY
403940,"Whitney Peak Hotel Reno, Tapestry Collection"
1034670707,Travelodge Beach View Clearwater
1034670765,Intown Suites
1010162492,Cree Estate
223315,The Westin New Orleans Canal Place
144610,Comfort Inn & Suites Hazelwood - St. Louis
314060,Super 8 Motel - Westminister
1010162709,The Courtyard at the Oak
679627,Rodeway Inn
1010161971,Midway Park Cabins And RV
1010162611,Navy Gateway Inns & Suites
1034670539,Econo Lodge
1034671114,Holiday Inn SunSpree Resort St. Petersburg-Marina Cove
1010162956,Econo Lodge Central
1010162941,Creative Homes Luxury
1034670795,Delux Inn
302287,DoubleTree by Hilton Helena Downtown
1034670745,Holiday Inn Express Hotel Boise
549174,Red Roof Inn Chapel Hill - UNC
795336,Norwalk Inn & Suites
19297,Fairfield Inn & Suites New Orleans Downtown
1010162972,Motel 6 Westampton Nj
654742,Quality Inn Suites South Fork
607138,Home2 Suites by Hilton Mount Juliet
1010162949,Coloma Cottages
1010162251,Americas Best Value Inn Greenwood
1010162764,Equine Blvd
577381,TownePlace Suites Nashville Goodlettsville
1010161986,Laman's Landing Resort
1010162061,Country Hearth Inn & Suites Lomira
1034670714,Ramada Limited Clearwater Hotel and Suites
1010162005,Aries Residence Suites Office & Amenities Building
865013,Caesars Suites At Caesars Palace
1010162869,Holiday Inn Rochester Airport
1034671063,Travelodge Clearwater
1010162746,Sugar Loaf Motel
1010162975,Cabin 163 Christmas Mountain Village
678477,Extended Stay America Tampa Airport N West Shore B
692472,First Western Inn Caseyville
740016,Fairfield Inn Suites Indianapolis Carmel
1010162127,Yuma 4th Ave. Travelodge
1034670824,Lotus Inn and Suites
694967,OYO Hotel Jennings I-10
1010162950,Retreat
397840,Greentree Inn And Suites Florence Az
506181,OYO Hotel Indianapolis International Airport
123877,The Charleston Place
644783,Sleep Inn & Suites City Area
1010162195,Silverwood
1010162899,Bear Lake Luxury Rentals - Coeur d'Alene
1034670576,Rodeway Inn
1034670710,Sea Jay Motel
1034670785,Korman Residential at Cherrywood
1010162744,Knights Inn Sandston Near RIC Airport
1010162944,Basecamp Guesthouse
1010162576,A Smoky Mountain Retreat
1034670757,Boone's Lick Trail Inn Bed & Breakfast
796944,Home2 Suites by Hilton Largo
1034670656,Sand Glo Villas
1010162816,Vanderbilt House Hotel
1010162846,Black Bayou RV and Cabins
1010162364,Kings Lodge
432153,Grand Shores West
293195,Beachside Resort
735358,OYO Hotel Guymon OK US-54
1010162810,Graham-Carroll House Bed & Breakfast
1010162109,The Antelope Bar and Paisley Shawl Restaurant
1034670734,Riverside Suites
1010162333,Americas Best Value Inn
1010162209,"Sea Mist Resort ""Tides"""
1010162011,Relax Inn
489118,Howard Johnson by Wyndham Albuquerque Midtown
1010162070,"Primland, South Gate"
1034670604,Days Inn by Wyndham Berlin Voorhees
1034670637,Reno Royal Motor Lodge
1010162198,Mustang Motel
1010162200,Monroe Inn
1010162607,Tachi Palace
1010162920,ECONO INN
740019,Residence Inn By Marriott St Louis West County
1034670918,Hampton Inn & Suites Mount Laurel/Moorestown
1034670818,Penn Circle Apartments
1010162833,Colony House Motor Lodge
603042,Americas Best Value Inn Collinsville St. Louis
701691,Rodeway Inn
1010162564,The Fairview
1010162717,Lava Falls At Entrada Vacation Rentals
1010162558,Ocean Queen
1010162553,Simmons Manor (Keesler AFB)
290577,Red Roof Inn Muscle Shoals
16157,Radisson Hotel Miami Beach
1010161997,ISKCON New Vrindaban
1034670794,SpringHill Suites by Marriott Philadelphia West Chester/Exton
1010162007,Holiday Inn Columbus-North I-185
1010162441,Motel Of Frystown
1034670838,Sonesta Nashville Airport
1010162306,Ohana Lodge
1034671078,Nordvind Resort
13166,RumFish Beach Resort
1010162282,Knights Inn Sierra Vista
491509,Rochester Hotel  & Suites - Mayo Clinic Area
301774,Wingate By Wyndham Horn Lake Southaven
153760,Coconut Cove Suites
1010161978,Eagle Inn
644809,AmericInn by Wyndham Madison WI
1010162449,Breezeway Extended Stay Hotel Suites
1010162624,Lancaster County Sportsman's
1034671060,Five Palms Condominium Resort
1010162973,Econo Lodge Inn & Suites
1010162340,Bear Hollow Lakes Resort
1034670517,Red Carpet Inn
624512,Econo Lodge  Inn & Suites
12892,Florida Hotel & Conference Ctr in the Florida Mall
1010162988,Palmetto Bluff
1034670820,Far Horizons Motel
888111,Sea Mist Oceanfront Resort
326875,OYO Hotel Jacksboro TX - Fort Richardson
1034670870,Beach Side Palms
1010162587,Glenrose Motel
1010162535,Days Inn & Suites Plano Medical Center/Dallas
1010162783,Oak Terrace Resort And Spa
1010162712,Sunset Cove
1034670506,1-275 Rest Area Manatee County Mile 7
1010162890,Hotel Kissimee
