,state,name_hotel,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,MISC,relative_results,url
1157,Tennessee,Printers Alley Lofts,"Printers Alley Lofts, 211 Printers Alley, Nashville, TN 37201",0x88646659c14dedab:0x62541fcde1063daa,,36.1645859,-86.77838229999999,"['Hotel', 'Vacation home rental agency']",4.8,26,,"['0x8864665bb17fbbbb:0x9b164171ccc4bc15', '0x88646658607af3d9:0xa06a2b8422dfa982', '0x8864665987d18c5b:0x9b009e2998949e2', '0x88646659a39273e3:0xad38eedac3bb8577', '0x88646659c14dedab:0xbefd9b3d091f55db']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88646659c14dedab:0x62541fcde1063daa?authuser=-1&hl=en&gl=us
1158,Tennessee,Music Road Resort Convention Center,"Music Road Resort Convention Center, Henderson Chapel Rd, Pigeon Forge, TN 37863",0x885bff5cb553c6f5:0xb861652e2d911e66,,35.8128128,-83.58203879999999,"['Convention center', 'Event venue', 'Exhibition and trade centre', 'Group accommodation', 'Hotel']",4.7,18,"{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot']}","['0x885bff5cb573378d:0xf90513a703f7fb63', '0x885bfe526ddca1eb:0xb08f03cfbae6d5e5', '0x885bf9e5fa019b01:0xe13ec218aa2683dc', '0x885bfede0a299937:0x7513b30386ea2f70']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x885bff5cb553c6f5:0xb861652e2d911e66?authuser=-1&hl=en&gl=us
1159,Tennessee,Days Inn Pigeon Forge South,"Days Inn Pigeon Forge South, 3785 Parkway, Pigeon Forge, TN 37863",0x885bfe537d85dc9b:0x29b8993362a9745e,"Relaxed quarters in a straightforward hotel with an outdoor pool, plus free breakfast & parking.",35.7805398,-83.5475469,"['Motel', 'Hotel', 'Inn', 'Lodge']",2.3,94,,"['0x885bff1e4af80cfb:0xae5a3087228b4b7f', '0x885bff071724451d:0x423ea8cae3974224', '0x885bffaa8e977713:0xe52ffecd11f4bab8', '0x885bffaa8d312c91:0x335297237a701d6c', '0x885bffaa34a5ccc3:0xfac186f046f0444b']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x885bfe537d85dc9b:0x29b8993362a9745e?authuser=-1&hl=en&gl=us
1160,Tennessee,Elvis Presley's Heartbreak Hotel,"Elvis Presley's Heartbreak Hotel, 3677 Elvis Presley Blvd, Memphis, TN 38116",0x87d57d3015a3062f:0xf201729677c3bfc7,"Basic rooms & themed suites across from Graceland, plus a pool, free WiFi & continental breakfast.",35.048528999999995,-90.0269941,['Hotel'],4.2,118,,"['0x87d57d3a6f892845:0xa62407fa3bc95825', '0x87d57d32297bf5a9:0x631927bc5f8bf079', '0x87d57d3a35fb13c5:0x549d4d34d723ac70', '0x87d57d3c7dc5892f:0x98ef25af18f30cbc']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x87d57d3015a3062f:0xf201729677c3bfc7?authuser=-1&hl=en&gl=us
1161,Tennessee,Dumplin Creek Critter Care,"Dumplin Creek Critter Care, 315 E Mt Rd, Kodak, TN 37764",0x885c09d88f02678b:0x53dbadf5cd09d0e8,,35.9759868,-83.59308159999999,"['Pet boarding service', 'Dog day care center', 'Hotel', 'Kennel', 'Pet groomer', 'Pet sitter']",4.9,44,,"['0x885c0791de748c5f:0x3dee0d55d2358af5', '0x885bfbd964e6a727:0x294b5b8298b782ed', '0x885bfeae0f9dd4e1:0xb2cc5070cec20a35', '0x885c07c62154976f:0x5042fc9f00173c2f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x885c09d88f02678b:0x53dbadf5cd09d0e8?authuser=-1&hl=en&gl=us
1162,Tennessee,A Smoky Mountain Retreat,"A Smoky Mountain Retreat, 505 Chickasaw Gap Way, Pigeon Forge, TN 37863",0x885bffa03f029fc5:0xd8500237dcd0055f,,35.785518,-83.5697988,['Hotel'],4.5,28,,"['0x885955d4caa515b3:0x65168ac90ada62b9', '0x885bff641524798f:0x450cfa03e0ba3bb7', '0x885c017d6277d961:0x83d15d0a5ec700fc', '0x885956191d49fa59:0x2b01fadc80c44698']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x885bffa03f029fc5:0xd8500237dcd0055f?authuser=-1&hl=en&gl=us
1163,Tennessee,MYERS LANDING RV RESORT,"MYERS LANDING RV RESORT, 411 Buchanan Resort Rd, Springville, TN 38256",0x887b09d96d36c343:0xe3aae4e90aed7fa6,,36.4102522,-88.1109946,"['Campground', 'Camping cabin', 'Camping store', 'Hotel', 'Motel', 'Playground', 'RV park', 'Swimming pool']",4.7,38,"{'Accessibility': ['Wheelchair accessible entrance'], 'Amenities': ['Good for kids']}","['0x887b05e6d79370b3:0x504b6b5dd0de44e1', '0x887b087c8bc16d3f:0xc4d3f4978453d3d4', '0x887b06224f329307:0x6638acb59ba71bef', '0x887b0898f1893fdd:0x9221d1bb0bf29a35', '0x887b067aadb69999:0x101d8c6430c56249']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x887b09d96d36c343:0xe3aae4e90aed7fa6?authuser=-1&hl=en&gl=us
1164,Tennessee,Breezeway Extended Stay Hotel Suites,"Breezeway Extended Stay Hotel Suites, 991 SE Gaut St, Cleveland, TN 37311",0x885e2b9d626f716d:0xd84a0a0c8a9131ba,"Low-rise brick hotel amid lawns offering simple, homestyle suites with living rooms & kitchens.",35.1490897,-84.8692318,"['Hotel', 'Hostel']",3.3,38,,"['0x885e2ba5c987ba69:0xee9a7f8f31e83497', '0x885e2946eb064cdf:0x63055838596248a', '0x885e2bd8e2fdd88b:0x6023a11c5dcd6ad2', '0x885e29519bd3073f:0x195e1dbc8da08df0', '0x885e294658dc284b:0xfa8479cc0ecb1535']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x885e2b9d626f716d:0xd84a0a0c8a9131ba?authuser=-1&hl=en&gl=us
1165,Tennessee,Aqua Dream'in Retreat,"Aqua Dream'in Retreat, 2014 Thistle Thorn Trail, Sevierville, TN 37876",0x885bfc381f4c3b27:0xc4c66962e391f79a,,35.793616199999995,-83.4867131,['Hotel'],4.6,38,,"['0x885bff9436fd1663:0x5e96e3ea7ae81c23', '0x885bfc639106a661:0x8fe2d496bc7ed335', '0x88595620b239c9db:0x749a67370006e61', '0x885bfdd141c371b7:0x7e1140a59c4062a8', '0x885bffb0334776b1:0x6b80b7e027c326cf']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x885bfc381f4c3b27:0xc4c66962e391f79a?authuser=-1&hl=en&gl=us
1166,Tennessee,Americas Best Value Inn Fayetteville,"Americas Best Value Inn Fayetteville, 1653 Huntsville Hwy, Fayetteville, TN 37334",0x886235761169becd:0x71c4a29f6eebea4d,"Basic budget lodging offering free continental breakfast, cable TV & parking for large vehicles. ",35.123202,-86.5668537,"['Hotel', 'Motel']",2.8,54,,"['0x886235763c9aaaab:0x909fa7b3887870cb', '0x886235721f2ca201:0xe639f3b376f5c261', '0x8862353f704c4855:0x96f94133597f926d', '0x8863b53472f3310d:0xa1a92d6542836947']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x886235761169becd:0x71c4a29f6eebea4d?authuser=-1&hl=en&gl=us
1167,Tennessee,Kings Lodge,"Kings Lodge, 2400 Westside Dr, Chattanooga, TN 37404",0x886067600e203723:0x6ece730fd1e8d46a,,35.012844699999995,-85.2716933,['Hotel'],2.7,38,,"['0x88605df2008c9a0f:0xa8c9a9c4e1b54339', '0x8860676e224e30c5:0xcdf68561a6a188ce', '0x88605c2d298c707f:0x209f91eb6fa4e3c0', '0x8860668bbb5ed9c1:0xc750f96a471c0326', '0x88605fcb2773eff3:0x7560cf88ab6d6324']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x886067600e203723:0x6ece730fd1e8d46a?authuser=-1&hl=en&gl=us
1168,Tennessee,Crestwood Suites of Murfreesboro,"Crestwood Suites of Murfreesboro, 1345 Old Fort Pkwy, Murfreesboro, TN 37129",0x8863f819668c7eeb:0x9fe0a6a80d649b0e,"Traditional all-suite hotel featuring kitchenettes & a guest laundry, plus free parking & Wi-Fi.",35.844914,-86.4114213,"['Extended stay hotel', 'Hotel']",3.3,59,,"['0x8863f81be8b07707:0xa580eb5f6bc71918', '0x8863f7efc97c9eaf:0xac96975ce7b765fe', '0x8863f7c2da29c5d1:0x7834a0c13cc71b79', '0x8863f9c822327e05:0x2372924430c749cd', '0x8863f9b57bbe0cb9:0xdca5a2a909c6c502']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8863f819668c7eeb:0x9fe0a6a80d649b0e?authuser=-1&hl=en&gl=us
1169,Tennessee,Travelodge Knoxville West,"Travelodge Knoxville West, 6200 Papermill Dr NW, Knoxville, TN 37919",0x885c23655651c671:0xb308da6d57274d6d,"Humble budget hotel with simple quarters, a pool & a gym, plus free Wi-Fi & continental breakfast.",35.938148,-84.00631419999999,"['Hotel', 'Inn', 'Lodge']",2.7,78,,['0x885c256705f7ee95:0xde7a550e15090de1'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x885c23655651c671:0xb308da6d57274d6d?authuser=-1&hl=en&gl=us
1170,Tennessee,Baymont Inn & Suites Kodak Near Sevierville,"Baymont Inn & Suites Kodak Near Sevierville, 2863 Winfield Dunn Pkwy, Kodak, TN 37764, United States",0x885c08284a78d4e1:0x34bb8ea3997e742b,"Simple quarters, some with balconies, in a hotel offering pools, a gym & free hot breakfast.",35.9526515,-83.5913075,"['Motel', 'Hotel', 'Inn', 'Lodge']",3.3,178,,"['0x885c09c5b7b3cb15:0xa743fc46e25ecb39', '0x885bf7d620724797:0x9fc14a1ed9c952eb', '0x885c09e7ef570453:0xa16ecb29723ab322', '0x885bf8ed8d1cde9d:0x6c4b85c67f1ecc32', '0x885c09bfe3f752ff:0xb6b6430c0cfb112d']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x885c08284a78d4e1:0x34bb8ea3997e742b?authuser=-1&hl=en&gl=kr
1171,Tennessee,Ocoee Inn Rafting Inc,"Ocoee Inn Rafting Inc, 2496 US-64, Benton, TN 37307",0x885e353185383831:0xac5d8929cbb3ae86,,35.102480199999995,-84.63424499999999,"['Raft trip outfitter', 'Hotel', 'Mountain cabin']",5.0,126,{'Accessibility': ['Wheelchair accessible entrance']},"['0x885e33594e5c2c9d:0x3b48956986b5430d', '0x885e34ed28f82ac1:0xb7de244d0cb0b4da', '0x885e34d45f883571:0xa6d498d9c7cd17d4', '0x885e34da5e71aa0d:0x6e24a97d0f373543', '0x885e3342b10f46ef:0xe2697ff3837ac0e0']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x885e353185383831:0xac5d8929cbb3ae86?authuser=-1&hl=en&gl=us
1172,Tennessee,Americas Best Value Inn Ardmore TN,"Americas Best Value Inn Ardmore TN, 1415 Bryson Rd, Ardmore, TN 38449",0x88625674d8b50d13:0xb6fdfae35ab820fa,"Straightforward hotel with an on-site restaurant, plus free continental breakfast & WiFi.",35.083746,-86.8814076,"['Hotel', 'Motel']",2.7,66,,"['0x88625674c52fd863:0x23d4ea8cbd30bdb8', '0x886258682882d739:0x679a0c9a600e2861', '0x8863aade8298b67b:0xfede231107a6a7f6', '0x886302c0a794859b:0x70ad7ff517e93b4']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88625674d8b50d13:0xb6fdfae35ab820fa?authuser=-1&hl=en&gl=us
1173,Tennessee,Sun Outdoors Pigeon Forge,"Sun Outdoors Pigeon Forge, 1004 Parkway, Sevierville, TN 37862",0x885bf956c3aa1d49:0x136996d6ce15bedf,,35.85224,-83.565191,"['RV park', 'Campground', 'Hotel', 'Vacation home rental agency']",4.7,24,{'Accessibility': ['Wheelchair accessible entrance']},,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885bf956c3aa1d49:0x136996d6ce15bedf?authuser=-1&hl=en&gl=us
1174,Tennessee,Leatherwood Resort & Marina,"Leatherwood Resort & Marina, 753 Leatherwood Bay Rd, Dover, TN 37058",0x887b11b15858a1b3:0x3b552c07ddb0ecf,"Laid-back retreat offering simple cabins with kitchens, plus casual dining, a pool & boat slips.",36.370278,-87.98613069999999,['Hotel'],4.1,103,,"['0x887b0898f1893fdd:0x9221d1bb0bf29a35', '0x887b09039894103b:0x9c26680e684db709', '0x887b04061c907fc1:0x5458ad5b38202e04', '0x887b07cd00a16f65:0xdc1e546f84d95045', '0x887ae05ada6debe9:0x7f502109c9150a70']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x887b11b15858a1b3:0x3b552c07ddb0ecf?authuser=-1&hl=en&gl=us
1175,Tennessee,Laurel Estates at the Glades,"Laurel Estates at the Glades, 251-283 Laurel Ln, Gatlinburg, TN 37738",0x8859562ab4e5c96d:0x4b61aa15aee32dde,,35.736768999999995,-83.4644637,['Hotel'],4.5,54,,"['0x8859562605b3f425:0x7a14ae48440c135c', '0x885bfd739f11b671:0x908bfc3265b14aab', '0x885955da77a9e91f:0x6efc5b0b63f94bed', '0x885957d32297456b:0x7d5bcd803c076b75']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8859562ab4e5c96d:0x4b61aa15aee32dde?authuser=-1&hl=en&gl=us
1176,Tennessee,Thrifty Inn,"Thrifty Inn, 343 Harding Pl, Nashville, TN 37211",0x88646e55c2098b83:0x2ec91f6e70b68e3e,"Budget hotel offering simple rooms with free WiFi & breakfast, plus a seasonal outdoor pool.",36.0862249,-86.6968673,['Hotel'],2.2,58,,"['0x88646ef8725d39c5:0xd7315339564b1a52', '0x88646e5527f21e5b:0xa8ab28f17c64ce4a', '0x88646e57d31d362b:0x6339647929f05279', '0x886465f104755fef:0x62abd6254c728b94']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88646e55c2098b83:0x2ec91f6e70b68e3e?authuser=-1&hl=en&gl=us
1177,Tennessee,Garden Inn,"Garden Inn, 3419 American Way, Memphis, TN 38118",0x887f865bbe591f2b:0xb06f52302a62a454,,35.0762138,-89.9497604,['Hotel'],2.9,112,,"['0x887f85d12334ad8d:0x4c865349a40bf0ba', '0x887f867b48752359:0xccf7ae8a71904aa9', '0x887f860943d7fd5d:0x1da213b1e86e9bf4', '0x887f85aabdb11843:0x91f8157749424b0', '0x887f865cecdacb5d:0xece3106a255e8037']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x887f865bbe591f2b:0xb06f52302a62a454?authuser=-1&hl=en&gl=us
1178,Tennessee,Bear Camp Cabin Rentals,"Bear Camp Cabin Rentals, 3354 Parkway, Pigeon Forge, TN 37863",0x885bff0f58f2d9b7:0xf584b259913b323d,,35.788146999999995,-83.556488,"['Vacation home rental agency', 'Hotel']",4.3,888,"{'Service options': ['Online appointments', 'Onsite services']}","['0x885c008279908b9f:0x185c5f1d46aebf28', '0x885c00890b735223:0x70a6420a5c2b7fe4', '0x885bfe5192a9ef1f:0x2929e231eff896cf', '0x885bff08d1fbc0d7:0xdae80ac695fab10e', '0x885bff7327d8af97:0x3c53f96ad2b3c3cc']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x885bff0f58f2d9b7:0xf584b259913b323d?authuser=-1&hl=en&gl=us
1179,Texas,Shady Oaks RV Park,"Shady Oaks RV Park, 25065 US-281, San Antonio, TX 78264",0x865cffff432c343d:0x581905d7ba87d2e2,,29.15345,-98.484184,['Hotel'],3.8,14,,"['0x865b7e1cc802f2bb:0xf2b63578cc5cd92f', '0x865cfee1b3b0bc2f:0x3076b535ff44a274', '0x865c674c687ec8c3:0x9e681767ca40dfca', '0x865cf54a0324b5f3:0x53fcfdf0b6941cb']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x865cffff432c343d:0x581905d7ba87d2e2?authuser=-1&hl=en&gl=us
1180,Texas,Summit Inn and Suites,"Summit Inn and Suites, 3138 Old Spanish Trail, Houston, TX 77054",0x8640bfeb782384ab:0x2b855859e2ca69c2,Simple rooms & suites with casual decor in a basic motel offering free parking & Wi-Fi.,29.7002015,-95.377699,"['Motel', 'Hotel']",3.3,28,,"['0x8640c00c68827919:0xdb8a70f54dc4f9c0', '0x8640bf409efd552b:0x6a981aa74a09d07b', '0x8640bf2224fc6beb:0xffc21c86b1276fd3', '0x8640c00c694f6ee7:0x82800d66c63a68a4', '0x8640c0242a97a99f:0xcca2a277cb09865c']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8640bfeb782384ab:0x2b855859e2ca69c2?authuser=-1&hl=en&gl=us
1181,Texas,Budget Lodge Inn & Mini-Suites,"Budget Lodge Inn & Mini-Suites, 1020 Nogalitos St, San Antonio, TX 78204",0x865c58c1b6f2cb77:0x41444dbe7c73e9d9,,29.402753,-98.5091717,"['Motel', 'Hotel']",3.8,32,,"['0x865cf43f8ef3adf3:0xa486b2299b761ed0', '0x865cf43f8c3402cf:0xd1a5b4d45a0ad837', '0x865c58c1b4340001:0xf51f76ce0436f176', '0x865cf4b3fe2beec7:0x4369aa712727d448', '0x865cf7d67c27e4d7:0xddfbeaa139e47252']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x865c58c1b6f2cb77:0x41444dbe7c73e9d9?authuser=-1&hl=en&gl=us
1182,Texas,Harbor Inn Bayfront,"Harbor Inn Bayfront, 411 N Shoreline Blvd, Corpus Christi, TX 78401",0x86685fc529020413:0x34ee917b8da8d217,,27.7951288,-97.3919966,['Hotel'],2.6,75,,"['0x86685e57e3e411c3:0x104cf09cafc43f2b', '0x86685e8b3aafc841:0xd58ad63d7fd1543c', '0x86685ef5ac745407:0xf050487c6c84b253', '0x86685ef617d7678d:0xc69eda6c3581c426']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x86685fc529020413:0x34ee917b8da8d217?authuser=-1&hl=en&gl=us
1183,Texas,Americas Best Value Inn Conroe,"Americas Best Value Inn Conroe, 900 Interstate 45 S, Conroe, TX 77304",0x864739688ae51ba3:0xd67c258b1d71ef9b,Conservative rooms & an outdoor pool in a budget hotel serving free coffee & continental breakfast.,30.2957455,-95.466147,"['Hotel', 'Motel']",2.8,38,,"['0x8647161c6c538cab:0xdd977db198b6f9eb', '0x864739681326c111:0xe7fb78d670184612', '0x864739686aac3fab:0x1758f80851903c4c', '0x86473c2b1bcb64f1:0xd2de10951ec04e5a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x864739688ae51ba3:0xd67c258b1d71ef9b?authuser=-1&hl=en&gl=us
1184,Texas,Howard Johnson by Wyndham Willowbrook,"Howard Johnson by Wyndham Willowbrook, 18805 Tomball Pkwy, Houston, TX 77070",0x8640cd30b20999db:0x24b3ed1b3fc43eea,,29.9692671,-95.5611178,['Hotel'],3.9,24,,"['0x8640d3563eea4ac9:0xb3566aa817870f28', '0x8640d27534a4fa5b:0xd06cc6d8d66cd00c', '0x8640d3e05b629345:0x10358063e80bbe15', '0x8640cdefcc30ca1b:0x35ad8a3033849bf8', '0x8640cec22ef442c1:0x5afa3d0dd1bb0a86']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8640cd30b20999db:0x24b3ed1b3fc43eea?authuser=-1&hl=en&gl=us
1185,Texas,Super 8 Marshall TX,"Super 8 Marshall TX, 6002 E End Blvd S, Marshall, TX 75670",0x8636f7a052f29b0f:0x9c5bb0e712ea8746,,32.4866184,-94.3590729,"['Hotel', 'Inn', 'Lodge']",3.9,26,,"['0x8636f7a052f29b0f:0x21eb56b7eeac9357', '0x8636f7a7de80a001:0x47b77bea5dbdfa8f', '0x8636f65c5320dd41:0x59256b40908943a', '0x862e4fd91fd3b53d:0xff555a08db0c989e', '0x8636f7a0bc9e90ad:0x1b928aa41d908682']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8636f7a052f29b0f:0x9c5bb0e712ea8746?authuser=-1&hl=en&gl=us
1186,Texas,Austin Suites Hotel,"Austin Suites Hotel, 8300 N Interstate Hwy 35, Austin, TX 78753",0x8644ce58f35d2b25:0x91b0d57bfa9a50db,"Basic rooms featuring microwaves & fridges, plus some suites with balconies & whirlpool tubs.",30.3457515,-97.6972012,"['Hotel', 'Extended stay hotel']",2.0,67,,"['0x8644c980f7b61289:0x290f791274b71f03', '0x8644c97b01a97cd5:0x75ae0ed3206a869c', '0x8644c93897bf01bf:0x1f4c1d5c97b5e01c', '0x8644c980719c5579:0x6be1c342cc6a915a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8644ce58f35d2b25:0x91b0d57bfa9a50db?authuser=-1&hl=en&gl=us
1187,Texas,Galaxy Inn Dallas,"Galaxy Inn Dallas, 1736 Fort Worth Ave, Dallas, TX 75208",0x864e9bce4fcab2cb:0x5136d81c6aa20cd4,"Low-key budget hotel offering unassuming rooms with microwaves & minifridges, plus free Wi-Fi.",32.7651082,-96.8477592,['Hotel'],2.7,28,,"['0x864e9bcf1f17823b:0x295fbad9b2da497d', '0x864e9bd0dc3a4b99:0xb6c8b6cb6c9dcc42', '0x864e9bce502c93c1:0x4d89e3d543941484', '0x864e99a466cc8d0f:0x5df1f0470e3ff6c3']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x864e9bce4fcab2cb:0x5136d81c6aa20cd4?authuser=-1&hl=en&gl=us
1188,Texas,The Cabins at Matagorda,"The Cabins at Matagorda, 256 County Rd 253, Matagorda, TX 77457",0x8641d93c57c95d8b:0xdaa807d96d79faa,,28.7033731,-95.9642921,"['Hotel', 'Indoor lodging']",4.5,27,,"['0x8641dae1cf9ddbdb:0xb84de2ee4ba336a5', '0x8641dbe6360b55ad:0x37905002e9c62f26']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8641d93c57c95d8b:0xdaa807d96d79faa?authuser=-1&hl=en&gl=us
1189,Texas,Palace Inn 59 & Greens Rd,"Palace Inn 59 & Greens Rd, 15707 Eastex Fwy, Humble, TX 77396",0x8640b1435cd85ce5:0xa10029fd4ca01950,"No-frills property offering unfussy rooms, plus suites with kitchenettes & Jacuzzi tubs.",29.9475338,-95.2939349,['Hotel'],3.8,88,,"['0x8640b143610aed53:0xc81414618dbe754', '0x8640b14340708cbd:0xf86b664d5fdfb4d8', '0x8640b35270ffeda9:0xcb5c2bdc6d8da53f', '0x8640b1377e3cea0d:0xc38e92ad58a6df9b', '0x8640b143ff218645:0xab15d0baacdff0bb']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8640b1435cd85ce5:0xa10029fd4ca01950?authuser=-1&hl=en&gl=us
1190,Texas,Baymont Inn & Suites Austin South,"Baymont Inn & Suites Austin South, 4323 S IH 35 Frontage Rd, Austin, TX 78744",0x865b4cd5d4c6b6a1:0x9ab3ce591093ff87,"Classic rooms in a straightforward lodging with a pool & BBQs, plus free breakfast & Wi-Fi.",30.2116612,-97.7526689,"['Hotel', 'Inn', 'Lodge']",2.9,47,,"['0x8644b49cedfb5b8f:0x1d18d444461695e', '0x8644b48450c705eb:0xb9078674c45bb841', '0x8644b49dc9e7e727:0x953142cb88bb0b3']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x865b4cd5d4c6b6a1:0x9ab3ce591093ff87?authuser=-1&hl=en&gl=us
1191,Texas,Wanderin' Star Farms,"Wanderin' Star Farms, 12665 Silver Creek Rd, Dripping Springs, TX 78620",0x865b40d2578efdc3:0x17ca7e213104837f,,30.24252,-98.0492844,['Hotel'],4.7,18,,"['0x865b6ac0a944c6d5:0xf8001cad4aa48f8f', '0x865b3f9db36bb563:0xf1e3f5fd7b73eb15', '0x865b40cf63bcf0fb:0xd6ae4a1d4f0a400d', '0x865b6a548edbd823:0xd6e741d162c24d55', '0x865b402f9266041b:0x9a448d4ec436be37']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x865b40d2578efdc3:0x17ca7e213104837f?authuser=-1&hl=en&gl=us
1192,Texas,Travelodge Houston Southeast,"Travelodge Houston Southeast, 9902 Gulf Fwy, Houston, TX 77034",0x864097a3258bead7:0xbe5704e7509595ca,"Hotel offering straightforward rooms with Wi-Fi & breakfast included, plus an outdoor pool.",29.6497561,-95.2505863,"['Motel', 'Hotel', 'Inn', 'Lodge']",1.9,38,,"['0x86409789b3df1f43:0x895b65b0009caadf', '0x864097ba973f46d3:0x4c532b2cd2a164c1', '0x8640a3508e4cfcd1:0x20577c5849475883', '0x8640963de3edd381:0x8aedbad1002849ed', '0x8640a24209e6af07:0x5f3f63655e9dac81']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x864097a3258bead7:0xbe5704e7509595ca?authuser=-1&hl=en&gl=us
1193,Texas,IdleAir,"IdleAir, 10403 Interstate 10E #A, Baytown, TX 77520",0x863f5b32f9badfa5:0x60bb706a88ceb8cf,,29.823481,-94.895945,"['Truck stop', 'Electric vehicle charging station', 'Hotel', 'Motel', 'Parking lot', 'Rest stop', 'Wi-Fi spot']",3.5,16,"{'Service options': ['Delivery'], 'Accessibility': ['Wheelchair accessible entrance'], 'Payments': ['Debit cards']}","['0x863f3ba93aa6e07b:0x615984e54c42e018', '0x863f58cf9dab766f:0xd397f82c89e283e', '0x863f44e84497a671:0x581ccc7561afc048', '0x863f58c57427a217:0x9ac260c6aa7a66d0', '0x863f46849edb80cf:0xc9e602d7e1293e37']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x863f5b32f9badfa5:0x60bb706a88ceb8cf?authuser=-1&hl=en&gl=us
1194,Texas,Creative Homes Luxury,"Creative Homes Luxury, 3802 137th St, Lubbock, TX 79423",0x86fe73ced018c665:0x869614ca793d729e,,33.469927,-101.8958706,['Hotel'],4.2,15,,"['0x86fe7188a0da7811:0xd69aba40e6f2133e', '0x86fe73ae0e638457:0x2c968e311e067f34', '0x86fe74f51dd73993:0xab27dd2256280c00', '0x86fe718555555555:0x40fed808e9131140', '0x86fe729e808c93ab:0x8b39d73a7d93aefd']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x86fe73ced018c665:0x869614ca793d729e?authuser=-1&hl=en&gl=us
1195,Texas,Cazadores Restaurant & Motel,"Cazadores Restaurant & Motel, Converse, TX 78109",0x865cf27338c2ece3:0x31e110ebe26b5880,,29.4601713,-98.3153126,"['Motel', 'American restaurant', 'Hotel', 'Mexican restaurant']",3.9,48,,"['0x865cf4faebed4e2b:0x6758a0784051e57b', '0x865cf39f746afba9:0xcb2b45efc047064b', '0x865cf3e389a511e5:0xc54a11cd520aeb03', '0x865cf101ad778fef:0xfef12794cc8170ae', '0x865c8d37d3cd6fff:0x84ebabbe82195842']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x865cf27338c2ece3:0x31e110ebe26b5880?authuser=-1&hl=en&gl=us
1196,Texas,Southfork Hotel,"Southfork Hotel, 1600 N Central Expy, Plano, TX 75074",0x864c18e32a9badd5:0xbea40588bd46e7b6,Stately rooms at this traditional & elegant property with an outdoor pool & ample event space.,33.0220867,-96.7087725,['Hotel'],3.5,24,,"['0x864c18e2d301d181:0xbfa09ba263532d15', '0x864c1927018b7cbd:0x69c69d3db8ef4efb', '0x864c18fdfb9d165d:0xe32e63542a4ac529', '0x864c18fda7c55555:0x72fb388fd519647c']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x864c18e32a9badd5:0xbea40588bd46e7b6?authuser=-1&hl=en&gl=us
1197,Texas,Palace Inn Brenham,"Palace Inn Brenham, 555 Hwy 290 E W, Brenham, TX 77833",0x8646a83d6f82c713:0xdc081b663651a7ce,"Relaxed budget hotel offering a free breakfast buffet, plus a gym, a sauna & an outdoor pool.",30.1421391,-96.3987,"['Hotel', 'Extended stay hotel']",3.7,38,,['0x8646a9eb021f4df7:0x498d9c7bd7eaa727'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x8646a83d6f82c713:0xdc081b663651a7ce?authuser=-1&hl=en&gl=us
