,name,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,price,hours,MISC,state,relative_results,url,category_hotel
144947,Magnuson Countryside Inn,"Magnuson Countryside Inn, 100 Georgia N Cir, Adairsville, GA 30103",0x88f555138235196b:0xc940faed39b104dc,"Informal rooms & suites at a roadside hotel with an outdoor pool, plus free breakfast & WiFi.",34.3781305,-84.9138711,"['Hotel', 'Indoor lodging', 'Inn']",3.3,167,,,,,"['0x88f55516ac832193:0x517db045952ace5b', '0x88f5451555555559:0xfd1b44834a2e67b0', '0x88f55504401e4af1:0xc17ce17391ca6c72', '0x888aa9f677c3db6b:0x171094efece86345', '0x886000c1823ac0e1:0xe5b4bf3443b2496e']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f555138235196b:0xc940faed39b104dc?authuser=-1&hl=en&gl=us,Hotel
145826,Days Inn by Wyndham Albany Airport,"Days Inn by Wyndham Albany Airport, 20 Airport Park Blvd, Latham, NY 12110",0x89de0d1933c5eb53:0x30862ff9c89c138a,"Simple rooms & suites with microwaves, plus free hot breakfast, Wi-Fi & an airport shuttle.",42.754153599999995,-73.8161447,"['Hotel', 'Lodge']",2.8,117,,,,,"['0x89de0d45bd197603:0x2222f5535f40f32d', '0x89de0c3694733b5d:0x61f7e17ea17cd6c0', '0x89de0de599d5c959:0xe3542bdc960717c4']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89de0d1933c5eb53:0x30862ff9c89c138a?authuser=-1&hl=en&gl=us,Hotel
145940,The Humboldt Inn,"The Humboldt Inn, 1140 4th St, Eureka, CA 95501",0x54d1550d145660cf:0xdb3f7a6ff829e7e6,,40.8034724,-124.1588161,"['Motel', 'Hotel', 'Inn']",2.9,7,,,,,"['0x54d1557c3e5c14c1:0x96670f94d4d56403', '0x54d155647162dd0b:0xaa37a5e9f4dc9208', '0x54d1557eecf2d027:0x1241f3452cc37414', '0x54d1556444a24311:0xc53ce9f15f9af20d']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x54d1550d145660cf:0xdb3f7a6ff829e7e6?authuser=-1&hl=en&gl=us,Hotel
146030,Economy Inn Lake Worth Beach,"Economy Inn Lake Worth Beach, 1104 S Dixie Hwy, Lake Worth, FL 33460",0x88d8d84d948a01e9:0xfc1a9993b47fe92b,,26.602422699999998,-80.057373,['Hotel'],3.3,48,,,,,"['0x88d8d84c416ab66d:0xc0e5d6c61e6821db', '0x88d8d84c13fa6fc3:0xbc52f6ee8790fa04', '0x88d8d84bb186be61:0x7d0e969df2acb6a3', '0x88d8d9b33b34be51:0x61a0e41a669feb2d', '0x88d8d79e7fea5393:0xcb73b3152784893f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8d84d948a01e9:0xfc1a9993b47fe92b?authuser=-1&hl=en&gl=us,Hotel
146048,Holiday Inn Express & Suites Allen Park-Dearborn,"Holiday Inn Express & Suites Allen Park-Dearborn, 3600 Enterprise Dr, Allen Park, MI 48101",0x883b34301f1e759b:0x4496d0f0843364e3,"Traditional lodging with an indoor pool & 24-hour fitness center, plus free hot breakfast & WiFi.",42.2804907,-83.1977522,['Hotel'],3.2,35,,,,,"['0x883b343072cf7889:0x581786f249c5eb37', '0x883b34301fd6461b:0x88e8bae7d473d508', '0x883b3663446dd469:0xccaa81afb066002c', '0x883b340ebffced4f:0x2eb2c40558d5b1f2', '0x883b3772f2aec871:0xa5a9a0d29bbe41c2']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x883b34301f1e759b:0x4496d0f0843364e3?authuser=-1&hl=en&gl=us,Hotel
147019,Bottle Tree Bed & Breakfast,"Bottle Tree Bed & Breakfast, 6612 NY-19A, Portageville, NY 14536",0x89d3d3723d06bb69:0xfd1c7c35f9ce41a9,,42.5797624,-78.0638953,"['Bed & breakfast', 'Hotel', 'Indoor lodging', 'Motel']",5.0,6,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d3d3723d06bb69:0xfd1c7c35f9ce41a9?authuser=-1&hl=en&gl=us,Hotel
147916,Howard Johnson Inn Fargo Downtown,"Howard Johnson Inn Fargo Downtown, 301 3rd Ave N, Fargo, ND 58102",0x52c8c96887041f75:0x1c9ae1db604f7cc,"Straightforward lodging with free Wi-Fi & breakfast, plus a restaurant, a bar, a casino & a pool.",46.879449799999996,-96.78305139999999,"['Hotel', 'Inn', 'Lodge', 'Motel']",2.9,7,,,,,"['0x52c8c96f7e517c29:0xd1b8a52efd3c86c4', '0x52c8cc101f880c8d:0x212fa96f80aa4f2d']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x52c8c96887041f75:0x1c9ae1db604f7cc?authuser=-1&hl=en&gl=us,Hotel
148482,Crossland Salem - North,"Crossland Salem - North, 3535 Fisher Rd NE, Salem, OR 97305",0x54bffe634e3f3f31:0x4009a3a0ac0f8087,"Traditional hotel offering simple studios with kitchenettes, plus complimentary Wi-Fi & parking.",44.970802,-122.98907399999999,"['Hotel', 'Extended stay hotel']",2.9,286,,,,,"['0x54bffe634e472ddd:0xc57d0e3b54db8049', '0x54bfff89070019c5:0x94dfbd0d50b21048', '0x54bffe5d01d8f53b:0xb8a1c751b925157e', '0x54bffeec3eea209d:0xf81da7dae05ddc53', '0x54bffeec475fdf99:0xcb31ae86e38d2d72']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x54bffe634e3f3f31:0x4009a3a0ac0f8087?authuser=-1&hl=en&gl=us,Hotel
148822,The Inn at Grand Traverse,"The Inn at Grand Traverse, 12239 Center Rd Suite 100, Traverse City, MI 49686",0x881fd427fb63466f:0xbfbf62648cc2ef27,,44.8649858,-85.5203263,['Hotel'],5.0,4,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x881fd427fb63466f:0xbfbf62648cc2ef27?authuser=-1&hl=en&gl=us,Hotel
149115,Bayview Cabins,"Bayview Cabins, W8738 Co Hwy K, Elcho, WI 54428",0x4d54ed53922050cf:0x5c7019abe120196b,,45.440764,-89.08351859999999,['Hotel'],5.0,8,,,,,"['0x4d548d4e205a1511:0xe01b846e67fe493c', '0x4d54c8a728789af9:0x121af8d6dc3b3469', '0x4d549a69210478bf:0xf1731335a8d6fa53', '0x4d54f14ead1c99c5:0x1140f8f3ff265aa7', '0x4d548d4e205a1511:0x7ed34135bfd8966b']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4d54ed53922050cf:0x5c7019abe120196b?authuser=-1&hl=en&gl=us,Hotel
149370,PIR Camper Parking,"PIR Camper Parking, 11988-12100 W Road Course Rd, Tolleson, AZ 85353",0x872b3c6e9d506c3f:0x928eadd1542a1,,33.3713583,-112.3180872,['Hotel'],3.2,6,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x872b3c6e9d506c3f:0x928eadd1542a1?authuser=-1&hl=en&gl=us,Hotel
149400,Radisson,"Radisson, 6225 W Century Blvd, Los Angeles, CA 90045",0x80c2b12ae344315d:0x473772c581d4bbf2,Standard option 1.5 miles from LAX offers an outdoor pool plus free airport shuttle service & WiFi.,33.946171899999996,-118.3949906,"['Hotel', 'Travel']",2.8,44,,,,,"['0x80c2b711da24dcf3:0xe7c99dca4961084b', '0x80c2b6e8a8823483:0xed7114feb0c71ec3', '0x80c2b6d6472efd87:0x54992bd0b3ba415f', '0x80c2b6ef98f98235:0xf54e82ad5ae21e16']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b12ae344315d:0x473772c581d4bbf2?authuser=-1&hl=en&gl=us,Hotel
149539,Naomi Village,"Naomi Village, 2374 Route 390 North Mountainhome, Cresco, PA 18326",0x89c4927b54fd3f75:0x7ac8be713194d9d7,"Rustic quarters with Jacuzzis & full kitchens, plus free breakfast, a pool & a fishing pond.",41.176722,-75.268941,"['Resort hotel', 'Cottage', 'Cottage village', 'Hotel', 'Indoor lodging', 'Lodge']",2.8,38,,,,,"['0x89c493c86d4c4411:0x8c484cd9536a3568', '0x89c496bb6a240141:0xfcc86b688515e2ca', '0x89c4fc7b6e562a51:0x226572e7437f0004']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c4927b54fd3f75:0x7ac8be713194d9d7?authuser=-1&hl=en&gl=us,Hotel
149631,Mountain Home FamCamp,"Mountain Home FamCamp, Mountain Home AFB, ID 83648",0x54add1bdade98a33:0xf04ac3e24f21339e,,43.0600204,-115.8643951,['Hotel'],4.4,48,,,,,"['0x54ac2c23be066783:0x3931178cad75d26d', '0x54ac2c5e744ce02b:0x264988af8058bd25', '0x54ac2c2293a80d7d:0x68b835b13b23fde7', '0x54ac2c0d67fc2fa7:0x86fe2e28b13bbef2', '0x54add1be89394f87:0xf2a858f1feab77fc']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x54add1bdade98a33:0xf04ac3e24f21339e?authuser=-1&hl=en&gl=us,Hotel
149691,LaQuinta,"LaQuinta, West Palm Beach, FL 33401",0x88d8d688286edd67:0x86b0ab745b1133d8,,26.715342399999997,-80.0533746,['Hotel'],3.5,2,,,,,"['0x88d929a3aeced691:0xf6c5ae57c2dbe0e6', '0x88d8d61bbab453c9:0x9a7ceb6f78ac720a', '0x88d8d5895b9cd3c9:0x40498f9060ba5717']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8d688286edd67:0x86b0ab745b1133d8?authuser=-1&hl=en&gl=us,Hotel
150017,Wild Wolf Inn & Raft Rentals,"Wild Wolf Inn & Raft Rentals, N2580 WI-55, White Lake, WI 54491",0x4d53591c19a42be9:0x6fd455105ca52da1,,45.1185556,-88.6620524,"['Motel', 'Hotel']",4.2,18,,,,,"['0x4d535a0ffb955b9b:0x7e7c271d46154a50', '0x4d53591ae1914d95:0xffc097433c9251b8', '0x4d534fdb770ca473:0x7a23070d96fafe1b', '0x4d535044ca820ad9:0x4c901eed30e4b7d9', '0x4d5347ffa062ecd1:0x40d7f164f1abc932']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4d53591c19a42be9:0x6fd455105ca52da1?authuser=-1&hl=en&gl=us,Hotel
150826,Park Hotel,"Park Hotel, 8 Center Sq, New Oxford, PA 17350",0x89c85701d47115eb:0x2844d30c75fbd709,,39.864354399999996,-77.0558131,"['Bar', 'Hotel']",4.0,38,,,"{'Accessibility': ['Wheelchair accessible seating'], 'Offerings': ['Alcohol']}",,"['0x89c8579a39b79605:0xdbd50fc796c6f98', '0x89c856f18ef40fff:0x6c46ff9f235900cf', '0x89c85a3f1f93aec3:0xdbb0a092f4d35bd', '0x89c8f5c866369dc3:0x65ff1363b29ae695']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c85701d47115eb:0x2844d30c75fbd709?authuser=-1&hl=en&gl=us,Hotel
150839,Paradise Motel,"Paradise Motel, 4923 W Commerce St, San Antonio, TX 78237",0x865c5eb0623fe253:0xca270dc0073af805,,29.4317367,-98.55838899999999,['Hotel'],3.4,58,,,,,"['0x865cf62a8c9738c7:0x76665e9fe05732b7', '0x865cf7d9d8938953:0xde5982ddf82b33a9', '0x865c5ea8e3e9fe27:0x650b7104b204643c', '0x865c5ea993531e29:0x7a4580e138205a3b', '0x865cf7d6883904c5:0x3a08fe9dc5f13eda']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x865c5eb0623fe253:0xca270dc0073af805?authuser=-1&hl=en&gl=us,Hotel
151053,St Mary's,"St Mary's, St Mary St, Knoxville, TN 37917",0x885c1625cb3c0afd:0xbc8edb7d5697d889,,35.9928059,-83.9256844,['Hotel'],3.6,8,,,,,"['0x885c115de36b5af7:0x3a3ffacc23b562fb', '0x885c3fdf9eb7df9d:0x804a5a5640a79868', '0x885c2eda054ad9d1:0x66154b80ef3a17b']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x885c1625cb3c0afd:0xbc8edb7d5697d889?authuser=-1&hl=en&gl=us,Hotel
151650,Pine Crest Motel,"Pine Crest Motel, 2907 N Hartland Rd, White River Junction, VT 05001",0x89e1df8d2ab4c1eb:0x6c981d11c4835aca,,43.6132421,-72.3549632,"['Motel', 'Hotel']",2.0,8,,,,,"['0x4cb4ca62b130c42b:0xe18a954056203355', '0x4cb4caedf30e335b:0xe2bc98fe295fdb23', '0x4cb4ca08343d6e97:0x1e27cf9d659f8efd', '0x4cb4ca7ae39fe7fb:0x49754c6c510cfefe']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e1df8d2ab4c1eb:0x6c981d11c4835aca?authuser=-1&hl=en&gl=us,Hotel
152739,Akari Bungalows,"Akari Bungalows, 203 Bolstad Ave, Long Beach, WA 98631",0x549372aa6752c60d:0xa7617dd97d1e5f11,,46.351199,-124.0557027,['Hotel'],4.7,29,,,,,"['0x54930d45cc0905b7:0x31bc88363c438847', '0x54930d537056c40d:0x3f3edbe353eb101a', '0x549372aa13acd7a5:0xaf1bf523ab98f1cf', '0x54930d5103f73c35:0x23707def341c679e', '0x549372aa88f309c7:0xfd2589749d6060fc']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x549372aa6752c60d:0xa7617dd97d1e5f11?authuser=-1&hl=en&gl=us,Hotel
153221,Family House University Place,"Family House University Place, 116 Thackeray Ave, Pittsburgh, PA 15213",0x8834f2296e72aa4f:0xc14d3e00f9cafb33,,40.444002499999996,-79.9568269,"['Indoor lodging', 'Extended stay hotel', 'Hotel', 'Non-profit organization']",4.7,148,,,,,"['0x8834f383b4117bef:0x8a59a4c5ef473816', '0x8834f26d02365acd:0x3ad1be8ba948fedc', '0x8834f181f796546f:0x959ea62ff378ebda', '0x8834f180c7629df3:0x29371aa7788f0544']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8834f2296e72aa4f:0xc14d3e00f9cafb33?authuser=-1&hl=en&gl=us,Hotel
153342,Extended Stay America,"Extended Stay America, 9020 Church St E, Brentwood, TN 37027",0x88647b5f616d18b9:0x72a6f1dbf577e653,,36.0338819,-86.780346,['Hotel'],2.9,18,,,,,"['0x88646e2ab52b753b:0xb1bcdb7cba721cbd', '0x88647ad5e9c1a5c1:0xd045a9daa9192e39', '0x88647ada3a826b93:0xe85c5f467647977d']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88647b5f616d18b9:0x72a6f1dbf577e653?authuser=-1&hl=en&gl=us,Hotel
153670,Continental Ranch,"Continental Ranch, Unnamed Rd, Creede, CO 81130",0x873e5a73a27ac635:0x681c0c6e05c443b6,,37.8754323,-107.1686165,['Hotel'],5.0,3,,,,,"['0x873e475acc7b06d5:0x9dda7b39e8e935e0', '0x873e47445f8e7229:0xb526000defaa01de', '0x873e69f81df55345:0xd254a5c11dbcb28d', '0x873e40d7c7ae1be1:0x910ec1c16f69494a', '0x873e177d8ed60611:0x9aa003a4b521f98c']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x873e5a73a27ac635:0x681c0c6e05c443b6?authuser=-1&hl=en&gl=us,Hotel
154166,Classic Inn Motel,"Classic Inn Motel, 4508 S General Bruce Dr, Temple, TX 76502",0x86456afc5f33ef3b:0x5dd174e6eb5da5ef,,31.0875554,-97.39871459999999,"['Motel', 'Hotel']",3.3,34,,,,,"['0x86456b03b05030eb:0x443a70339daa1c28', '0x86456c1300ac8e3d:0xd625f2073c361269', '0x86456b0b231437db:0x92d49b4ff993b5f2', '0x86456b0395e73345:0x8d2708b5eaadca8a', '0x86456c848245629d:0x72f59031ab182e45']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x86456afc5f33ef3b:0x5dd174e6eb5da5ef?authuser=-1&hl=en&gl=us,Hotel
154195,Leatherwood Resort & Marina,"Leatherwood Resort & Marina, 753 Leatherwood Bay Rd, Dover, TN 37058",0x887b11b15858a1b3:0x3b552c07ddb0ecf,"Laid-back retreat offering simple cabins with kitchens, plus casual dining, a pool & boat slips.",36.370278,-87.98613069999999,['Hotel'],4.1,103,,,,,"['0x887b0898f1893fdd:0x9221d1bb0bf29a35', '0x887b09039894103b:0x9c26680e684db709', '0x887b04061c907fc1:0x5458ad5b38202e04', '0x887b07cd00a16f65:0xdc1e546f84d95045', '0x887ae05ada6debe9:0x7f502109c9150a70']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x887b11b15858a1b3:0x3b552c07ddb0ecf?authuser=-1&hl=en&gl=us,Hotel
156506,Silver Fox Yurt,"Silver Fox Yurt, Unnamed Road, McCall, ID 83638",0x54a6696ae007677f:0xba0871e2738d24f5,,44.829891599999996,-115.9966326,['Hotel'],3.0,4,,,,,"['0x54a66781bf1c3307:0x6b4b10efbaa01055', '0x54a661a1d90af99d:0x96f5038060806516', '0x54a66f5fc84b6839:0xef0855d560dbfe82', '0x54a666e09ab31485:0x55737a56281b500e', '0x54a666cf8eabdc33:0xd4d0344da757dea3']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x54a6696ae007677f:0xba0871e2738d24f5?authuser=-1&hl=en&gl=us,Hotel
157525,Fort Jackson Hotel,"Fort Jackson Hotel, Lee Rd, Columbia, SC 29206",0x88f8ae3922817f91:0xc857eb927e5035e5,,34.0146917,-80.9276751,['Hotel'],4.2,18,,,,,"['0x88f8a56c00000001:0xa06dbce1c2130c7a', '0x88f8b019384a8eb9:0xa26e55763ba9936c', '0x88f8b04d4ac1eee7:0x99e9a02f471f0c65', '0x88f8ae2f0b53f641:0x28c14d1ec9985908', '0x88f8af961035ca49:0xb5cb9a1e788a40a9']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f8ae3922817f91:0xc857eb927e5035e5?authuser=-1&hl=en&gl=us,Hotel
157996,Comfort Inn,"Comfort Inn, 65 US Highway 16 E., Buffalo, WY 82834",0x5335781474a47abd:0xf877999d6944a325,"Straightforward rooms in a low-rise hotel with an indoor pool & gym, plus free WiFi & breakfast.",44.353587999999995,-106.685285,"['Hotel', 'Lodge']",4.3,38,,,,,"['0x5335781bb2c54bad:0x2f7a8cc2c78fdaa1', '0x53357819e051c2db:0x28dee4a7decf43c5']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x5335781474a47abd:0xf877999d6944a325?authuser=-1&hl=en&gl=us,Hotel
158440,Ramada Montgomery,"Ramada Montgomery, 1185 Eastern Blvd, Montgomery, AL 36117",0x888c2bb45a8038b5:0xb50b171440efdc05,,32.3645109,-86.2111381,"['Hotel', 'Lodge']",2.2,6,,,,,['0x888c2bb64370fa4f:0xb283c9cccc5b4c01'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x888c2bb45a8038b5:0xb50b171440efdc05?authuser=-1&hl=en&gl=us,Hotel
158597,Days Inn by Wyndham Cadiz,"Days Inn by Wyndham Cadiz, 82468 Cadiz-Jewett Rd, Cadiz, OH 43907",0x8836881d04cbc85d:0x34ed2ac63b12cd26,"Understated hotel featuring free breakfast & Wi-Fi, plus a fitness center & meeting rooms.",40.290399099999995,-80.9979771,"['Hotel', 'Lodge']",4.3,127,,,,,"['0x88367be279c2142b:0x7ef5d2a563109bfb', '0x883662b11d62d853:0xa2d20f1162436184', '0x883662a5c61f69b9:0xfdc2e2911c2f2647', '0x8836791edf19164d:0x3250aedf5e8a7631', '0x883431cb7e78204f:0x9517ee03e4ae5397']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8836881d04cbc85d:0x34ed2ac63b12cd26?authuser=-1&hl=en&gl=us,Hotel
159219,Laurel Estates at the Glades,"Laurel Estates at the Glades, 251-283 Laurel Ln, Gatlinburg, TN 37738",0x8859562ab4e5c96d:0x4b61aa15aee32dde,,35.736768999999995,-83.4644637,['Hotel'],4.5,54,,,,,"['0x8859562605b3f425:0x7a14ae48440c135c', '0x885bfd739f11b671:0x908bfc3265b14aab', '0x885955da77a9e91f:0x6efc5b0b63f94bed', '0x885957d32297456b:0x7d5bcd803c076b75']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8859562ab4e5c96d:0x4b61aa15aee32dde?authuser=-1&hl=en&gl=us,Hotel
159700,TLF MacDill AFB,"TLF MacDill AFB, Hangar Loop Dr, Tampa, FL 33621",0x88c2dd1dd2f09cd7:0xf2481293654e694c,,27.8498231,-82.48366349999999,['Hotel'],4.3,8,,,,,"['0x88c2dcf0609f201d:0x9c406b708410e8a', '0x88c2dcef724228e5:0xff67316258cdf8fd', '0x88c2dc7bf3e4db53:0xce4b04f84b6a1f01', '0x88c2dda4dd384b83:0x4eda2c1394c6c1ba', '0x88c2ddf0336cb9ad:0x5f3d93c42ac4531']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2dd1dd2f09cd7:0xf2481293654e694c?authuser=-1&hl=en&gl=us,Hotel
160045,Residence Inn by Marriott Tempe,"Residence Inn by Marriott Tempe, 5075 S Priest Dr, Tempe, AZ 85282",0x872b0539879724a3:0x2e48e05f1d0e5755,,33.3792241,-111.9617158,"['Hotel', 'Indoor lodging']",5.0,1,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x872b0539879724a3:0x2e48e05f1d0e5755?authuser=-1&hl=en&gl=us,Hotel
160618,Econo Lodge,"Econo Lodge, 3302 S Vista Ave, Boise, ID 83705",0x54ae57712a660e9f:0xaf34cf1135303cb4,,43.571497099999995,-116.21226689999999,"['Hotel', 'Motel']",1.3,48,,,,,"['0x54ae57e2ceafd70d:0x70fb28e455c0f9c0', '0x54ae57e2b69bb1eb:0x1d3e9a36278451d0', '0x54ae57fde736cc07:0xdfef4f4c7e524a9e', '0x54aef808004e7f71:0x32a51ddb1f818667']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x54ae57712a660e9f:0xaf34cf1135303cb4?authuser=-1&hl=en&gl=us,Hotel
161084,Irvine Marriott - Easy Park Fly,"Irvine Marriott - Easy Park Fly, 18000 Von Karman Ave, Irvine, CA 92612",0x80dcde8c3e0eaac7:0x6735e4dbe3195fd8,,33.6784823,-117.85018099999999,['Hotel'],4.4,18,,,,,"['0x80dcde844ce0f225:0xaa91f72501f740c4', '0x80dcde85dee606c7:0x84a9c455ba214a57', '0x80dcde91bfd692e7:0x54dcce63c79dfcd8', '0x80dcde8dd8ac9c47:0x184845fa13579058']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcde8c3e0eaac7:0x6735e4dbe3195fd8?authuser=-1&hl=en&gl=us,Hotel
161187,Atrium Plaza Hotel and Conference Center,"Atrium Plaza Hotel and Conference Center, 9285 W Lake City Rd, Houghton Lake, MI 48629",0x88202dbf187d6739:0x19ad11cd6c5c2a97,,44.334388499999996,-84.80006519999999,['Hotel'],2.4,8,,,,,"['0x882032e0cfc0ee33:0xa28a2dca77ba7cce', '0x88202db9951c3fe7:0xe2bdd19b6dd02032', '0x88202db8dbb9eda1:0x5604335aed1768ee']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88202dbf187d6739:0x19ad11cd6c5c2a97?authuser=-1&hl=en&gl=us,Hotel
161422,Redwood Lodge Resort,"Redwood Lodge Resort, 100 Tejas Trail # 1, Whitney, TX 76692",0x864fb6dbf2cd6761:0x9fd3b18070c72f40,,31.9756394,-97.3725128,['Hotel'],3.5,8,,,,,"['0x864fb7426f9c7973:0x8d98a0d53661d69e', '0x864fb7404d695cd3:0x3e2256c44f138769', '0x864fb12ae8841b6f:0xeb0c619e056d471d', '0x864fb7f767747643:0x162d423b29198795', '0x864fba7d0ca963bf:0xe1a9f1ab1cb9a212']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x864fb6dbf2cd6761:0x9fd3b18070c72f40?authuser=-1&hl=en&gl=us,Hotel
161663,Holiday Inn Express Cincinnati-Lawrenceburg,"Holiday Inn Express Cincinnati-Lawrenceburg, 765 E Eads Pkwy, Lawrenceburg, IN 47025",0x8841d6dace0db59f:0x6f68b4bae01a7820,"Standard lodging with an indoor pool & fitness center, plus free breakfast, WiFi & parking.",39.1159342,-84.8524625,['Hotel'],3.4,58,,,,,"['0x8841d1494aa6cb83:0xa61c2b85b39d62e2', '0x8841d6dace133a85:0x85bbe9d6a2d6d991', '0x8841d156e84565eb:0xc615aa52205722b2']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8841d6dace0db59f:0x6f68b4bae01a7820?authuser=-1&hl=en&gl=us,Hotel
162530,Myrtelwood Resorts,"Myrtelwood Resorts, 4701 Magnolia St, Myrtle Beach, SC 29577",0x890068cc0e2dc025:0x3d996a83f92ad87c,,33.732954899999996,-78.8671291,['Hotel'],4.3,44,,,,,"['0x890069b9ea7242d9:0xdbe0c3cfee87bb62', '0x890068a883a4e60d:0x57c7d9e4f7e74784', '0x890065e7a648f0bd:0x89626fea55e8ed86', '0x89006853355e06a9:0xde951b041ca4273b']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x890068cc0e2dc025:0x3d996a83f92ad87c?authuser=-1&hl=en&gl=us,Hotel
163111,Ebb Tide,"Ebb Tide, 68 3rd Ave, Seaside, OR 97138",0x5494a1fdeb0e2a63:0xa6ab5669d53a832,,45.9960805,-123.92914569999999,['Hotel'],3.6,17,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5494a1fdeb0e2a63:0xa6ab5669d53a832?authuser=-1&hl=en&gl=us,Hotel
163879,Stratford House Inns,"Stratford House Inns, 927 Martin Luther King Junior Drive, Monroe, LA 71203",0x862e48bc6795629f:0xddfe6afbfa0f79f3,Basic rooms with microwaves & minifridges in a relaxed roadside motel offering free parking & Wi-Fi.,32.5056789,-92.08157369999999,"['Inn', 'Hotel']",4.1,98,,,,,"['0x862e48bafccd515d:0x3d01ae4d79aa20b1', '0x862e45f12ccc8acd:0xee73f7e210cd7cc5', '0x862e458c065017d3:0x5cf427ef1cb9623b', '0x862e480f79b341c1:0x5e62f43b3eb93450', '0x862e37eec3e1ca81:0x4ffd38118dd702c6']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x862e48bc6795629f:0xddfe6afbfa0f79f3?authuser=-1&hl=en&gl=us,Hotel
163902,Toscano Hotel,"Toscano Hotel, 20 E Spain St, Sonoma, CA 95476",0x8085ac02c3ea9479:0x399257399d0526e5,,38.293833299999996,-122.4569229,['Hotel'],5.0,3,,,,,"['0x8085ac1d6ca9f22d:0x91915587ab27b63b', '0x8085ac5181b2d97d:0xa9fd28bd6d0e7532', '0x8085ac1cd80ac19b:0xfafc1b1d38fbe017', '0x8085aeb9618553c5:0x8c0395d7a1b13353']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8085ac02c3ea9479:0x399257399d0526e5?authuser=-1&hl=en&gl=us,Hotel
164046,Americas Best Value Inn & Suites Millbury Toledo E,"Americas Best Value Inn & Suites Millbury Toledo E, 3345 Latcha Rd, Millbury, OH 43447",0x883b8fa8e76c7687:0x8bdc910919565943,"Straightforward lodging with cable TV, plus free continental breakfast, parking & Internet.",41.542981999999995,-83.46042299999999,"['Hotel', 'Motel', 'Pet friendly accommodation']",3.2,55,,,,,"['0x883b8e56030fccf5:0xff66032f50ae4bd0', '0x883b8fa9d20ee701:0x84a635251e893732', '0x883b8ef8a0e561e7:0x4746d24fcb15f8d7', '0x883b86451130bfc1:0x64824065d7cb456']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x883b8fa8e76c7687:0x8bdc910919565943?authuser=-1&hl=en&gl=us,Hotel
164671,Quality Inn,"Quality Inn, 2130 Riverside Dr, Danville, VA 24540",0x8852b312c4e62039:0xac19ce1a5f480b6f,,36.595938499999995,-79.4055235,['Hotel'],3.8,8,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8852b312c4e62039:0xac19ce1a5f480b6f?authuser=-1&hl=en&gl=us,Hotel
165275,Hollow Log Cabins,"Hollow Log Cabins, 194 Poplar Grove Rd, Celina, TN 38551",0x8867a64784232033:0xd6d7c5757e51b326,,36.5777171,-85.4165718,"['Hotel', 'Cabin rental agency', 'Chalet', 'Vacation home rental agency']",4.6,8,,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8867a64784232033:0xd6d7c5757e51b326?authuser=-1&hl=en&gl=us,Hotel
