,business_id,name,address,city,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,state
1324,uRfvhOEqZRrBoeMxALBFng,Courtyard by Marriott Tampa Northwest/Veterans Expressway,12730 Citrus Park Ln,Tampa,33625,28.0620189,-82.5705396,4.0,7,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False'}","['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Florida
1325,oVr68YLI0PMSkEc_SHMkFA,"The Ritz-Carlton, St. Louis",100 Carondelet Plz,St. Louis,63105,38.6482356598,-90.3309796751,4.0,157,1,"{'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel', ' Party & Event Planning', ' Venues & Event Spaces']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Misuri
1326,kzdfNm3KZKQuCq55zvfrBA,Graduate Tucson,930 E 2nd St,Tucson,85719,32.23275,-110.9580706,4.5,26,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services', ' Venues & Event Spaces']",,Arizona
1327,yDkva6QZ81PGBHwSRBsuiw,Comfort Inn Bordentown Near Nj Turnpike,1009 US 206,Bordentown,08505,40.139388,-74.70269,2.5,21,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Nueva Jersey
1328,7b1Q94_vAlhoxalOB16bOg,Holiday Inn Express Indianapolis Airport,6296 Cambridge Way,Plainfield,46168,39.6708421,-86.3668565,2.5,10,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","['Venues & Event Spaces', ' Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Indiana
1329,HnorshYiXYsjdufoN1_60w,Howard Johnson Express Inn & Suites - South Tampa /Airport,3314 South Dale Mabry Hwy,Tampa,33629,27.914771000000002,-82.505036,3.0,24,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']",,Florida
1330,XikoKbexgIo5ZlZknoXiiA,Seasons Inn,495 West St,Reno,89503,39.5302467,-119.8176189,2.0,19,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'""}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']",,Nevada
1331,T9EH9qRJzPqvwFaQgoQgPQ,Hotel Haya,1412 E 7th Ave,Tampa,33605,27.9607216672,-82.4438299215,4.0,25,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Florida
1332,wPoc7KiVtMTu8qG2Y1qRPQ,Quality Inn Airport,10232 Natural Bridge Rd,Saint Louis,63134,38.73502,-90.357612,1.5,69,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Misuri
1333,8oVpzjp7BTgobFrJoeg2zQ,Embassy Suites by Hilton Plainfield Indianapolis Airport,6089 Clarks Creek Rd,Plainfield,46168,39.6745438,-86.364631,4.0,13,1,,"['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Indiana
1334,Y98PyhAegrju_1uIiX0K9g,Fairfield Inn & Suites Holiday Tarpon Springs,3060 US Highway 19,Holiday,34691,28.2032447,-82.7387982,3.5,31,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel', ' Venues & Event Spaces']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Florida
1335,MKf4VptpseTyKjAluQyoFg,Home2 Suites by Hilton Tampa Downtown Channel District,1155 E Kennedy Blvd,Tampa,33602,27.9503401921,-82.4485375075,3.0,20,1,,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Florida
1336,Ip6sHgiBB5lDSMJBA1NJHg,Motel 6,4200 Old Gentilly Rd,New Orleans,70126,30.0023150968,-90.0387014637,2.0,28,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'DogsAllowed': 'True'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Luisiana
1337,YGVBacpj1YW4q69hlYKoVA,Sonesta Philadelphia Rittenhouse Square,1800 Market St,Philadelphia,19103,39.9525251125,-75.1697713137,3.0,267,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Pensilvania
1338,YO58SEs27fdB-S1yL-fExw,Best Western Plus Westbank,1700 Lapalco Blvd,Harvey,70058,29.8753108,-90.0498114,3.5,27,1,"{'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Luisiana
1339,G2Ubc7_x_MoI_H-jsX4fug,Hilton Nashville Green Hills,3801 Cleghorn Ave,Nashville,37215,36.10957,-86.8185805,4.0,20,1,{'BusinessAcceptsCreditCards': 'True'},"['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Tennessee
1340,YMPgp2EUXV0DRFG0M08AvQ,Town & Country Inn,2800 State St,Santa Barbara,93105,34.4390034,-119.7250826,2.0,76,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']",,California
1341,SyCXBCUsoCVEUBdrury5TQ,Residence Inn by Marriott New Orleans French Quarter Area,360 St Charles Ave,New Orleans,70130,29.9506388,-90.0700678,4.0,17,1,"{'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","['Hotels', ' Hotels & Travel', ' Venues & Event Spaces', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Luisiana
1342,ItZsHc7wICg6oxTkZ-pyNg,Candlewood Suites Indianapolis Dwtn Medical Dist,1152 N White River Pkwy W Dr,Indianapolis,46222,39.783233,-86.190628,3.5,20,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","['Party & Event Planning', ' Hotels', ' Venues & Event Spaces', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Indiana
1343,gFrS8iKwKXJ13vrcZavPFg,Hotel Royal,1006 Royal St,New Orleans,70116,29.9604654,-90.0623238,3.5,161,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'paid'"", 'RestaurantsPriceRange2': '2'}","['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Luisiana
1344,6RmCKos_1EmLtg4oQXR9hw,Residence Inn by Marriott Clearwater Downtown,940 Court St,Clearwater,33756,27.961903,-82.793391,4.5,50,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Florida
1345,6vzym42D98SmgnvKYUED9g,Baymont Inn & Suites,111 Penn Warren Dr,Brentwood,37027,36.0355028,-86.8016934,3.0,23,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']",,Tennessee
1346,QQWQQaaHh7ZIx9pitLwnzg,Hotel 504,1300 Canal St,New Orleans,70112,29.9561903,-90.0745672,2.5,29,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'""}","['Hotels & Travel', ' Hotels', ' Nightlife', ' Event Planning & Services', ' Venues & Event Spaces']",,Luisiana
1347,EW15b-Ko2DnHggWSNJXqfQ,Candlewood Suites Bordentown-Trenton,200 Rising Sun Rd,Bordentown,08505,40.1265155127,-74.7193393528,3.0,22,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","['Hotels', ' Venues & Event Spaces', ' Hotels & Travel', ' Party & Event Planning', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Nueva Jersey
1348,_zwBko03iFlNRhGc49GS8A,Home Towne Suites,148 Regency Park,O'Fallon,62269,38.587735,-89.938706,1.5,14,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Illinois
1349,ZSkWSGehbWsranPAqAWk9A,Comfort Inn Sun City Center-Tampa South,718 Cypress Village Blvd,Sun City Center,33573,27.713552,-82.3779577,2.5,12,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Florida
1350,HJGqYVdDdHlxLZc5CV-euw,Sleep Inn Cinnaminson - Philadelphia East,208 US 130 N,Cinnaminson,08077,39.990073,-75.004753,2.0,13,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Nueva Jersey
1351,2fnHwo5bO6dOi3VVdhIh1g,Quality Inn & Suites Nj State Capital Area,7 S Pennsylvania Ave,Morrisville,19067,40.205958,-74.776532,2.0,10,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Pensilvania
1352,V3W_x72jYYf20GyoFdVRyQ,Hyatt Place Fishers,11455 Ikea Way,Fishers,46037,39.9544438912,-86.0006479818,3.0,9,1,,"['Event Planning & Services', ' Hotels', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Indiana
1353,HMIdXMyB-yJx_1DjZ_trGQ,Fairfield Inn & Suites Philadelphia Valley Forge/Great Valley,1005 Westlakes Drive,Berwyn,19312,40.0618280489,-75.4677142032,4.0,12,1,"{'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'paid'"", 'DogsAllowed': 'False'}","['Hotels', ' Event Planning & Services', ' Venues & Event Spaces', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Pensilvania
1354,lg_ulnOYuQbZZ3VnMSXCOg,Wingate By Wyndham Indianapolis,6240 Intech Commons Drive,Indianapolis,46278,39.8795684,-86.2710102,3.0,15,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'paid'""}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']",,Indiana
1355,1yK2rBeQH8tFEcTgOQ9CUQ,Ramada Philadelphia Southwest,2033 Penrose Avenue,Philadelphia,19101,39.9124758,-75.1840924,1.5,30,0,"{'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']",,Pensilvania
1356,C7xxEB18U1GNf2QTrGuSkw,Homewood Suites by Hilton Philadelphia Plymouth Meeting,200 Lee Dr,Plymouth Meeting,19462,40.1093878821,-75.2924837247,3.5,16,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'WiFi': ""'free'"", 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Pensilvania
1357,Vv4BpTCKxzcerFHSKS4VBg,The Twin Turret Inn,11 E Philadelphia Ave,Boyertown,19512,40.3335817,-75.6368792,5.0,7,1,"{'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'False'}","['Bed & Breakfast', ' Hotels', ' Hotels & Travel', ' Event Planning & Services']",,Pensilvania
1358,zpeKRRCjRpmwT4ODA-RfLg,Fiesta Inn & Suites,1816 State St,Santa Barbara,93101,34.4296092,-119.7125107,1.5,31,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']",,California
1359,svNB9xp0PWFKj6jDrCmRyw,Best Western Beachside Inn,336 W Cabrillo Blvd,Santa Barbara,93101,34.4083694493,-119.6939335765,3.0,133,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",California
1360,fpiFvK2mQpwSZ4O5IZKeNA,Hyatt Place Boise/Towne Square,925 North Milwaukee St,Boise,83704,43.6132616,-116.2853319,3.5,55,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services', ' Venues & Event Spaces']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Idaho
1361,7oa4AvckVTyj_h5qGcBWbg,Days Inn & Suites by Wyndham Tucson AZ,1440 South Craycroft Rd,Tucson,85711,32.2033789,-110.8755952,1.5,26,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'""}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Arizona
1362,joEux2ZPQbiLf-ra8w1a4Q,Cabana Inn,1600 W Main St,Boise,83702,43.6199182,-116.2119596,2.5,30,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '1'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Idaho
1363,pzLIddCC9lPTl0Uhlf_N6A,Renaissance New Orleans Pere Marquette French Quarter Area Hotel,817 Common St,New Orleans,70112,29.9532926701,-90.0718282658,3.5,282,1,"{'WiFi': ""u'paid'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False'}","['Hotels & Travel', ' Hotels', ' Event Planning & Services', ' Venues & Event Spaces']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Luisiana
1364,0hVf3a0oq8ckB8JIDwSgig,Days Inn by Wyndham Philadelphia Convention Center,1227 Race Street,Philadelphia,19107,39.956112,-75.1602156,2.0,51,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']",,Pensilvania
1365,4625SKalBG8w39F18guQ_A,Barefoot Bay Resort & Marina,401 E Shore Dr,Clearwater Beach,33767,27.978044,-82.82545,4.0,14,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",Florida
1366,2nvDgIT6XKRDlFTQtTNVqQ,Candlewood Suites Indianapolis Airport,5250 W Bradbury Ave,Indianapolis,46241,39.7322124,-86.2485949,2.5,19,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","['Hotels', ' Hotels & Travel', ' Venues & Event Spaces', ' Event Planning & Services', ' Party & Event Planning']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Indiana
1367,3WmFSEyWulF7l8Y4kILEsA,River Side Inn,7631 US Hwy 19,New Port Richey,34652,28.2688517,-82.7269167,1.5,10,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Florida
1368,MJPRMD6HpwCXyf5j-6Fisw,Sonesta Select Tucson Airport,6885 South Tucson Blvd,Tucson,85756,32.1272893,-110.933852,3.5,91,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","['Hotels', ' Venues & Event Spaces', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Arizona
1369,1cwqul4ccFngEwQw5ivTGg,Gateway Inn,1275 Stardust St,Reno,89503,39.5289227797,-119.8328387605,3.0,7,1,"{'WiFi': ""'free'"", 'Alcohol': ""'full_bar'"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True'}","['Bars', ' Hotels', ' Hotels & Travel', ' Event Planning & Services', ' Nightlife', ' Cocktail Bars']","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '8:0-18:0'}",Nevada
1370,GUxp9tHxMVgUurLZJ5_tkg,Fiddlers Inn,2410 Music Valley Dr,Nashville,37214,36.2186937,-86.6964101,2.0,79,1,"{'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']",,Tennessee
1371,tPu6ZX94n260wQprRVohvA,Homewood Suites by Hilton Philadelphia-City Avenue,4200 City Ave,Philadelphia,19131,40.0040060418,-75.217685797,3.0,51,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Pensilvania
1372,jttBLYKXg6Cz4t13ZnkhhQ,Days Inn by Wyndham Clearwater/Central,2940 Gulf To Bay Blvd,Clearwater,33759,27.9612714,-82.7152262,1.5,22,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Florida
1373,7v65Tupm1RLQzIMdr6SOvQ,Quality Inn & Suites,38724 US Hwy 19 N,Tarpon Springs,34689,28.124059,-82.7408138,2.5,34,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2'}","['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Florida
1374,KSR9Rv0Uea55YF-PNWXj1A,Quality Inn Philadelphia Airport,600 S Governor Printz Blvd,Lester,19029,39.872567,-75.279486,1.0,52,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Pensilvania
